"carat";"cut";"price"
1,02;"Very Good";4718
1,02;"Premium";4718
1,02;"Premium";4718
1,02;"Premium";4718
1,02;"Premium";4718
1,02;"Very Good";4718
1,02;"Premium";4718
1,02;"Premium";4718
1,01;"Very Good";4719
1,01;"Very Good";4719
1,01;"Good";4719
1,01;"Premium";4719
1,01;"Very Good";4719
1;"Very Good";4719
1,11;"Ideal";4719
1,06;"Premium";4719
1,32;"Premium";4719
1,12;"Premium";4719
0,91;"Very Good";4720
1,12;"Ideal";4720
0,97;"Premium";4721
1,06;"Very Good";4721
1;"Ideal";4721
0,92;"Very Good";4721
1;"Good";4722
1,05;"Ideal";4723
1,04;"Premium";4724
1,04;"Very Good";4724
1,12;"Very Good";4724
1,02;"Ideal";4724
0,9;"Ideal";4724
0,93;"Ideal";4724
1,14;"Ideal";4724
1;"Premium";4724
1,25;"Good";4725
1,17;"Ideal";4725
1;"Very Good";4725
1,1;"Fair";4725
1,1;"Premium";4725
1,1;"Ideal";4725
1,1;"Premium";4725
0,97;"Premium";4726
1,01;"Very Good";4727
1,02;"Very Good";4727
1;"Good";4727
1,23;"Good";4727
1,07;"Very Good";4728
0,91;"Premium";4729
0,9;"Very Good";4729
1,05;"Ideal";4729
1,05;"Good";4729
1;"Premium";4730
1,38;"Fair";4730
1,03;"Premium";4730
1,5;"Good";4731
0,91;"Ideal";4731
1;"Good";4732
1,3;"Premium";4732
1;"Fair";4732
1;"Very Good";4732
1;"Premium";4732
1;"Premium";4732
1;"Fair";4732
1,1;"Ideal";4733
1,08;"Ideal";4733
1,09;"Ideal";4733
1,22;"Premium";4735
1,22;"Premium";4735
0,9;"Premium";4735
0,9;"Premium";4735
1,22;"Premium";4735
1;"Good";4737
1;"Ideal";4737
1,24;"Very Good";4737
1,33;"Premium";4737
1,14;"Premium";4737
1,06;"Premium";4737
0,95;"Very Good";4738
1,02;"Ideal";4738
1;"Very Good";4739
0,9;"Good";4739
1,05;"Premium";4739
0,91;"Premium";4739
0,91;"Premium";4739
0,91;"Very Good";4739
0,93;"Premium";4739
1,08;"Premium";4740
1,08;"Ideal";4740
0,9;"Very Good";4740
0,8;"Ideal";4740
0,8;"Ideal";4740
1,04;"Ideal";4740
0,9;"Ideal";4740
1,21;"Premium";4740
1;"Very Good";4741
1,04;"Premium";4742
1,05;"Premium";4742
1,02;"Ideal";4742
1,08;"Good";4742
1,05;"Premium";4742
1,16;"Ideal";4742
1,08;"Premium";4742
1,26;"Ideal";4742
1,21;"Premium";4743
1,15;"Premium";4743
1,15;"Very Good";4743
1;"Ideal";4743
1,01;"Very Good";4743
1,31;"Premium";4743
0,97;"Ideal";4743
1,01;"Good";4743
1;"Premium";4743
1,11;"Premium";4744
1,11;"Premium";4744
1,2;"Ideal";4744
1,2;"Ideal";4744
0,91;"Good";4744
1,03;"Very Good";4745
1,06;"Ideal";4745
1,01;"Premium";4745
1,19;"Premium";4745
1,02;"Ideal";4746
0,91;"Very Good";4746
1,03;"Very Good";4746
1,26;"Fair";4746
1,02;"Ideal";4746
1,13;"Premium";4746
1,18;"Premium";4746
1,13;"Premium";4746
1,11;"Premium";4748
0,94;"Premium";4748
1;"Very Good";4749
1,01;"Good";4749
1,01;"Ideal";4749
1,01;"Good";4749
1,01;"Good";4749
1,01;"Very Good";4749
1;"Premium";4749
1,06;"Ideal";4749
1,06;"Ideal";4749
1,1;"Ideal";4750
0,93;"Premium";4750
1,01;"Premium";4751
0,81;"Ideal";4751
1,01;"Fair";4751
1,01;"Fair";4751
1,01;"Premium";4751
1,01;"Premium";4751
1,01;"Good";4751
1,01;"Ideal";4751
1,01;"Premium";4751
1,01;"Ideal";4751
1,01;"Premium";4751
1,01;"Fair";4751
1,01;"Premium";4751
1,01;"Ideal";4751
1,01;"Ideal";4751
1,01;"Fair";4751
1,2;"Good";4752
1,2;"Very Good";4752
1,03;"Ideal";4752
1,07;"Ideal";4752
1,04;"Ideal";4752
1;"Very Good";4753
1,01;"Ideal";4753
1,21;"Very Good";4754
1,02;"Premium";4754
1,04;"Ideal";4754
0,96;"Very Good";4755
1,11;"Premium";4755
1,11;"Premium";4755
1,11;"Ideal";4755
1,11;"Premium";4755
1,01;"Very Good";4756
1,08;"Ideal";4757
1,03;"Ideal";4758
1,03;"Premium";4758
1;"Good";4758
1;"Premium";4758
1,2;"Very Good";4758
1,02;"Fair";4758
1,19;"Premium";4758
0,91;"Very Good";4759
1,01;"Good";4759
1,01;"Very Good";4759
1,01;"Very Good";4759
1,03;"Ideal";4759
0,9;"Very Good";4760
1,01;"Very Good";4760
1;"Ideal";4760
1;"Good";4761
1,19;"Premium";4761
1,09;"Premium";4761
1,02;"Very Good";4762
1,18;"Very Good";4763
0,99;"Ideal";4763
0,9;"Good";4763
1,05;"Very Good";4763
1,1;"Ideal";4764
1,25;"Ideal";4764
0,81;"Ideal";4764
1,03;"Premium";4764
1,03;"Very Good";4764
1,03;"Ideal";4764
1,03;"Premium";4764
1,03;"Ideal";4764
1,03;"Ideal";4764
1,07;"Ideal";4764
1,03;"Premium";4764
1,03;"Very Good";4764
1,07;"Premium";4764
1,03;"Ideal";4764
1,07;"Ideal";4764
1,07;"Ideal";4764
0,91;"Fair";4765
1,15;"Very Good";4766
1,13;"Very Good";4766
1,12;"Good";4766
1,02;"Very Good";4766
1,01;"Good";4766
1,01;"Very Good";4766
1,01;"Very Good";4766
1,09;"Good";4766
1,02;"Ideal";4766
1;"Ideal";4766
1,15;"Very Good";4767
1,01;"Ideal";4767
1,11;"Premium";4768
1,03;"Very Good";4769
1,06;"Very Good";4769
1,11;"Very Good";4769
1,01;"Premium";4769
1,01;"Premium";4769
1,03;"Ideal";4769
1,21;"Premium";4770
0,9;"Ideal";4770
0,9;"Good";4770
0,9;"Premium";4770
0,9;"Good";4770
0,9;"Ideal";4770
0,91;"Fair";4770
1,04;"Premium";4770
1,04;"Ideal";4770
1,01;"Premium";4771
1,11;"Ideal";4771
1,2;"Ideal";4771
1,01;"Premium";4771
1,08;"Ideal";4771
1,15;"Premium";4772
1,23;"Ideal";4773
1,23;"Ideal";4773
0,9;"Ideal";4773
1,01;"Ideal";4773
1,01;"Ideal";4773
1,23;"Premium";4773
1,06;"Premium";4774
1;"Ideal";4774
1,06;"Premium";4774
1,01;"Premium";4775
0,91;"Ideal";4775
1,15;"Premium";4776
1,19;"Premium";4777
1;"Very Good";4777
1,2;"Premium";4778
1,09;"Ideal";4778
0,9;"Good";4778
1,13;"Ideal";4778
0,29;"Fair";592
0,32;"Good";593
0,41;"Very Good";593
0,37;"Very Good";593
0,36;"Very Good";593
0,38;"Ideal";593
0,38;"Ideal";593
0,3;"Fair";593
0,31;"Ideal";593
0,31;"Premium";593
0,31;"Premium";593
0,31;"Premium";593
0,31;"Ideal";593
0,31;"Premium";593
0,31;"Premium";593
0,31;"Ideal";593
0,31;"Very Good";593
0,31;"Premium";593
0,31;"Premium";593
0,31;"Very Good";593
0,31;"Premium";593
0,31;"Very Good";593
0,31;"Premium";593
0,31;"Premium";593
0,31;"Good";593
0,31;"Premium";593
0,31;"Good";593
0,31;"Ideal";593
0,31;"Premium";593
0,31;"Premium";593
1,06;"Ideal";4778
1,27;"Ideal";4779
1,01;"Premium";4779
1,01;"Ideal";4779
0,9;"Very Good";4780
0,99;"Very Good";4780
1;"Very Good";4781
0,8;"Ideal";4781
1,01;"Good";4781
1,03;"Ideal";4782
1,03;"Ideal";4782
1,22;"Good";4782
0,9;"Ideal";4783
1,01;"Ideal";4783
1,24;"Ideal";4783
1,09;"Good";4784
1,09;"Ideal";4784
1,09;"Ideal";4784
1,09;"Ideal";4784
1,09;"Very Good";4784
1,14;"Very Good";4785
1,06;"Very Good";4785
1,06;"Premium";4785
1,01;"Ideal";4785
1,16;"Very Good";4785
1,16;"Very Good";4785
1,2;"Very Good";4785
1,01;"Premium";4785
0,91;"Very Good";4785
1;"Good";4786
1,09;"Premium";4786
1,01;"Ideal";4787
1;"Premium";4788
1;"Premium";4788
1;"Good";4788
1,01;"Ideal";4788
1,01;"Very Good";4788
1;"Premium";4788
1;"Good";4788
1,14;"Premium";4788
1,14;"Premium";4788
1,14;"Ideal";4788
1,14;"Premium";4788
1;"Premium";4788
1;"Premium";4788
1;"Ideal";4788
1,14;"Very Good";4788
1;"Premium";4788
0,9;"Ideal";4788
1,14;"Premium";4788
1,14;"Ideal";4789
1,24;"Very Good";4789
1,08;"Very Good";4790
1,01;"Premium";4790
1,08;"Fair";4790
0,94;"Good";4790
1,1;"Very Good";4791
1,21;"Very Good";4791
1,21;"Very Good";4791
1,04;"Very Good";4791
1,24;"Premium";4791
1,01;"Fair";4791
1,01;"Fair";4791
1,01;"Fair";4791
0,92;"Ideal";4791
1;"Premium";4791
1,22;"Very Good";4793
0,93;"Premium";4793
1,01;"Very Good";4794
1,09;"Premium";4794
0,91;"Very Good";4795
0,9;"Very Good";4795
1,25;"Ideal";4795
0,9;"Ideal";4795
1,01;"Premium";4796
1,02;"Premium";4796
1,02;"Good";4796
1,02;"Very Good";4796
1,01;"Ideal";4796
0,9;"Fair";4796
1,05;"Very Good";4797
1,16;"Ideal";4797
1,04;"Ideal";4797
1,02;"Premium";4798
0,76;"Very Good";4798
1,02;"Ideal";4798
1;"Fair";4798
1,02;"Fair";4798
1,19;"Ideal";4798
1,12;"Premium";4798
1,02;"Ideal";4798
1;"Fair";4798
1,02;"Ideal";4798
1,02;"Ideal";4798
1;"Very Good";4798
1,12;"Ideal";4798
1,02;"Ideal";4798
1,02;"Ideal";4798
1,01;"Very Good";4799
1,07;"Ideal";4799
1,03;"Very Good";4800
0,63;"Very Good";4800
1,03;"Ideal";4800
0,9;"Premium";4801
0,9;"Ideal";4801
1,04;"Ideal";4801
0,91;"Ideal";4801
0,71;"Ideal";4802
1,01;"Ideal";4803
0,9;"Very Good";4804
1,04;"Ideal";4804
1,04;"Ideal";4804
1,01;"Very Good";4805
1,01;"Ideal";4805
1,01;"Premium";4805
1,01;"Good";4805
1;"Good";4805
1,23;"Ideal";4805
1;"Premium";4805
1,01;"Premium";4805
1,01;"Premium";4805
1,01;"Good";4805
1,1;"Premium";4805
1,01;"Premium";4805
1;"Premium";4805
1;"Very Good";4805
1;"Premium";4805
1,01;"Good";4807
1,01;"Premium";4808
1;"Ideal";4808
1;"Ideal";4808
1,01;"Premium";4808
1,01;"Ideal";4808
1,01;"Ideal";4808
1,1;"Ideal";4809
0,97;"Premium";4810
1,04;"Premium";4811
1,04;"Premium";4811
1,12;"Ideal";4811
1,04;"Premium";4811
1,24;"Ideal";4812
1,01;"Very Good";4812
1,04;"Ideal";4812
1,02;"Very Good";4813
1,16;"Premium";4814
1,08;"Ideal";4814
1,06;"Premium";4815
1,21;"Very Good";4816
1,11;"Very Good";4816
1,08;"Very Good";4816
1;"Premium";4816
0,8;"Ideal";4816
1,01;"Good";4816
1,05;"Ideal";4816
1;"Premium";4816
1;"Premium";4816
1;"Premium";4816
0,91;"Premium";4816
1;"Premium";4816
0,94;"Premium";4817
1,11;"Good";4817
0,94;"Premium";4817
1,02;"Premium";4818
0,9;"Ideal";4819
1,03;"Good";4819
1,02;"Premium";4819
1,02;"Ideal";4819
1,02;"Premium";4819
1,23;"Ideal";4819
1,16;"Premium";4820
1,01;"Very Good";4821
1,01;"Very Good";4821
1,01;"Very Good";4821
1,01;"Very Good";4821
1,01;"Ideal";4821
1,01;"Very Good";4821
1,01;"Good";4821
0,91;"Ideal";4821
0,91;"Good";4823
0,91;"Very Good";4823
0,91;"Very Good";4823
0,91;"Very Good";4823
0,91;"Very Good";4823
0,91;"Good";4823
1,02;"Ideal";4824
1,07;"Very Good";4824
1,21;"Good";4824
1;"Good";4824
1;"Ideal";4824
1,29;"Fair";4824
1,01;"Ideal";4825
1,01;"Ideal";4825
0,98;"Very Good";4826
1,17;"Very Good";4826
1,17;"Very Good";4826
1,17;"Good";4826
1,08;"Premium";4826
1,39;"Premium";4826
1,1;"Very Good";4827
1,1;"Ideal";4827
1;"Very Good";4827
1,02;"Premium";4827
1,04;"Good";4828
1,2;"Good";4828
1,01;"Ideal";4829
1,01;"Premium";4829
1,06;"Ideal";4829
1,12;"Ideal";4829
1,1;"Ideal";4829
1,1;"Premium";4829
1;"Fair";4829
1,22;"Premium";4829
1;"Ideal";4829
1,07;"Premium";4830
1,07;"Ideal";4830
1;"Very Good";4830
1;"Very Good";4830
0,73;"Ideal";4830
1,2;"Ideal";4830
1,15;"Premium";4830
1,15;"Premium";4830
1,15;"Ideal";4830
1,01;"Very Good";4830
1,15;"Premium";4830
1,22;"Premium";4831
1,2;"Very Good";4831
1,2;"Ideal";4831
1,01;"Ideal";4832
1,07;"Good";4832
1,1;"Premium";4832
1,02;"Ideal";4832
0,9;"Premium";4833
0,93;"Premium";4834
1,11;"Very Good";4834
1,03;"Very Good";4836
1,04;"Ideal";4836
1,01;"Very Good";4836
1,01;"Very Good";4836
1,01;"Good";4836
1,01;"Premium";4836
1,01;"Ideal";4836
1,01;"Premium";4836
1,27;"Premium";4836
1,01;"Ideal";4836
1,01;"Ideal";4837
1,15;"Ideal";4838
1;"Fair";4838
1;"Good";4838
1,18;"Ideal";4838
1,2;"Premium";4838
1,2;"Very Good";4838
1,2;"Premium";4838
0,9;"Ideal";4838
1,2;"Premium";4838
1,2;"Fair";4838
1,2;"Premium";4838
0,9;"Premium";4838
0,9;"Ideal";4838
1,2;"Premium";4839
1,01;"Good";4839
1,01;"Premium";4839
1,03;"Ideal";4839
1,08;"Very Good";4840
1,14;"Very Good";4840
1,07;"Ideal";4840
1,12;"Ideal";4840
1;"Ideal";4841
1,21;"Premium";4841
0,9;"Very Good";4842
1;"Very Good";4842
1,11;"Premium";4842
1,03;"Premium";4843
1,03;"Good";4843
1,01;"Ideal";4843
1;"Very Good";4844
0,82;"Very Good";4844
1;"Good";4844
1;"Good";4844
1,01;"Fair";4844
1;"Fair";4844
1,2;"Premium";4844
1,2;"Ideal";4844
1,05;"Good";4845
1,03;"Fair";4845
1,03;"Ideal";4845
1,03;"Premium";4845
0,9;"Very Good";4846
0,9;"Very Good";4846
1,04;"Ideal";4846
1,01;"Very Good";4846
0,72;"Very Good";4847
1,2;"Good";4847
0,9;"Good";4847
1,11;"Very Good";4848
1,03;"Very Good";4848
0,91;"Very Good";4849
1,09;"Very Good";4849
1,11;"Ideal";4849
0,96;"Fair";4849
1,64;"Fair";4849
0,31;"Premium";593
0,31;"Premium";593
0,31;"Ideal";593
0,31;"Premium";593
0,31;"Ideal";593
0,31;"Good";593
0,31;"Very Good";593
0,31;"Ideal";593
0,31;"Ideal";593
0,31;"Ideal";593
0,31;"Premium";593
0,31;"Ideal";593
0,31;"Good";593
0,31;"Premium";593
0,31;"Ideal";593
0,31;"Premium";593
0,31;"Good";593
0,31;"Premium";593
0,31;"Ideal";593
0,3;"Premium";593
0,32;"Very Good";594
0,33;"Premium";594
0,33;"Premium";594
0,33;"Premium";594
0,33;"Ideal";594
0,33;"Premium";594
0,33;"Ideal";594
0,33;"Premium";594
0,33;"Ideal";594
0,33;"Premium";594
1,01;"Very Good";4850
1,15;"Very Good";4851
1,05;"Very Good";4851
1;"Very Good";4851
1;"Good";4851
1;"Premium";4851
1;"Very Good";4851
1;"Good";4851
1,02;"Ideal";4851
1,01;"Ideal";4851
1,12;"Very Good";4852
0,99;"Very Good";4852
1,22;"Ideal";4852
1,01;"Very Good";4853
1,09;"Very Good";4853
1,01;"Good";4853
1,01;"Premium";4853
1,12;"Good";4853
1,01;"Premium";4853
1,01;"Good";4853
1,01;"Fair";4853
1,01;"Ideal";4853
1,01;"Premium";4853
1,01;"Premium";4853
1,01;"Very Good";4853
1,13;"Ideal";4854
0,89;"Ideal";4854
1,11;"Ideal";4854
0,9;"Ideal";4854
1,24;"Premium";4854
1,13;"Premium";4854
1,01;"Very Good";4855
1,02;"Ideal";4855
1,02;"Premium";4855
1,02;"Premium";4855
1,23;"Premium";4856
1,08;"Very Good";4857
1,05;"Premium";4857
1,01;"Very Good";4858
0,9;"Very Good";4858
1,01;"Ideal";4858
0,93;"Ideal";4858
1,24;"Premium";4858
0,79;"Ideal";4858
1;"Good";4859
0,91;"Ideal";4860
0,71;"Ideal";4860
0,91;"Fair";4860
1,26;"Ideal";4860
1;"Fair";4861
1,07;"Very Good";4861
1,07;"Very Good";4861
1,07;"Good";4861
1,22;"Very Good";4861
1;"Ideal";4861
1,15;"Premium";4861
1,24;"Good";4861
1;"Ideal";4861
1;"Premium";4861
1;"Good";4861
1,06;"Ideal";4862
1,06;"Premium";4862
1,06;"Ideal";4862
1,06;"Premium";4862
0,99;"Very Good";4863
1,15;"Premium";4863
1,31;"Good";4864
1,08;"Premium";4864
1;"Ideal";4864
1;"Very Good";4864
1;"Very Good";4864
0,72;"Ideal";4864
0,96;"Premium";4864
1,01;"Fair";4864
1,19;"Premium";4865
1,01;"Good";4865
1,05;"Ideal";4866
1;"Ideal";4867
1;"Very Good";4867
1,01;"Very Good";4868
1,1;"Ideal";4868
1,01;"Ideal";4868
1,16;"Very Good";4869
1,16;"Ideal";4869
0,84;"Very Good";4869
1,01;"Very Good";4869
1,15;"Ideal";4870
1,23;"Good";4870
1,02;"Ideal";4870
1,11;"Very Good";4871
0,9;"Ideal";4871
0,92;"Ideal";4871
0,9;"Ideal";4871
1,09;"Ideal";4871
1,09;"Very Good";4871
1,09;"Premium";4871
1,09;"Ideal";4871
1,09;"Ideal";4871
0,9;"Very Good";4872
1,2;"Premium";4872
1,01;"Ideal";4872
1,16;"Premium";4872
1,06;"Premium";4872
1,06;"Premium";4872
1,16;"Premium";4872
1,16;"Premium";4872
1;"Ideal";4872
1,16;"Premium";4872
1,01;"Ideal";4872
1,01;"Premium";4872
1,03;"Ideal";4873
1,07;"Very Good";4873
1,01;"Very Good";4873
1,03;"Ideal";4873
1,13;"Premium";4873
1,13;"Premium";4873
1,13;"Premium";4873
1,11;"Fair";4873
1,03;"Premium";4874
1,03;"Ideal";4874
1,24;"Ideal";4875
1,14;"Very Good";4875
1,02;"Very Good";4875
1,01;"Premium";4875
1,01;"Ideal";4875
1,01;"Very Good";4876
1,01;"Very Good";4876
1,23;"Premium";4876
1,01;"Ideal";4876
1,15;"Ideal";4877
1,11;"Good";4877
1,08;"Premium";4877
1,1;"Very Good";4878
1,28;"Good";4878
1,05;"Good";4878
1,06;"Very Good";4878
1,01;"Premium";4878
1,05;"Premium";4879
0,93;"Very Good";4879
1,21;"Ideal";4879
1,03;"Very Good";4879
1,32;"Premium";4879
1,21;"Ideal";4879
1,21;"Premium";4879
1,21;"Premium";4879
1,21;"Premium";4879
1,16;"Ideal";4880
1,21;"Ideal";4880
1,02;"Ideal";4882
1;"Good";4882
1,11;"Premium";4882
1,11;"Ideal";4883
1,17;"Ideal";4883
1,02;"Premium";4884
1,14;"Premium";4884
1,02;"Premium";4884
0,9;"Ideal";4884
1,21;"Premium";4884
1,02;"Premium";4884
1,02;"Very Good";4884
1,02;"Premium";4884
1,03;"Premium";4885
1,18;"Ideal";4885
1,01;"Ideal";4886
1,21;"Very Good";4887
1,01;"Ideal";4887
1,06;"Good";4887
1,01;"Fair";4887
1,01;"Fair";4887
0,75;"Very Good";4889
1,04;"Premium";4890
1,04;"Premium";4890
1,14;"Very Good";4890
1,01;"Very Good";4890
1,01;"Very Good";4890
1,2;"Ideal";4890
1,02;"Ideal";4890
1,11;"Ideal";4890
0,9;"Premium";4890
1,03;"Ideal";4891
1,09;"Ideal";4891
1,2;"Very Good";4891
1;"Fair";4892
1,04;"Premium";4892
1,04;"Premium";4892
0,96;"Very Good";4892
1,04;"Ideal";4892
1,04;"Ideal";4892
0,91;"Premium";4892
0,8;"Very Good";4893
1,05;"Very Good";4895
1,23;"Very Good";4896
1,1;"Ideal";4897
1,1;"Ideal";4897
0,9;"Very Good";4898
0,9;"Good";4898
1,47;"Fair";4898
1,01;"Very Good";4899
1,01;"Very Good";4899
1,01;"Good";4899
1,01;"Good";4899
1,01;"Very Good";4899
1,01;"Good";4899
1,01;"Good";4899
1,01;"Good";4899
1,01;"Premium";4899
1,01;"Premium";4899
0,87;"Ideal";4899
1,07;"Ideal";4899
1,03;"Ideal";4900
1,06;"Very Good";4900
1,03;"Ideal";4900
0,97;"Good";4900
1,03;"Premium";4900
1,03;"Ideal";4900
1,03;"Premium";4900
1,25;"Ideal";4900
1;"Very Good";4901
1,02;"Very Good";4901
0,94;"Very Good";4902
0,94;"Very Good";4902
1,18;"Fair";4903
1,06;"Premium";4903
1,03;"Very Good";4903
1,06;"Premium";4903
0,78;"Very Good";4904
1,02;"Very Good";4904
1,14;"Very Good";4905
1,08;"Very Good";4906
1,04;"Very Good";4906
1,14;"Ideal";4906
1,2;"Premium";4906
1,24;"Premium";4907
1,02;"Premium";4907
1,01;"Premium";4909
1,01;"Good";4909
1,01;"Premium";4909
1,01;"Good";4909
1,01;"Ideal";4909
1,01;"Premium";4909
1,13;"Ideal";4911
1,11;"Premium";4911
1,15;"Ideal";4911
1,04;"Very Good";4911
1,01;"Good";4912
1,01;"Good";4912
1,01;"Very Good";4912
1,01;"Very Good";4912
1,02;"Premium";4912
1,02;"Ideal";4912
0,91;"Very Good";4913
1,21;"Premium";4913
1,12;"Very Good";4914
1,11;"Very Good";4914
0,91;"Very Good";4914
1,19;"Ideal";4914
1,17;"Good";4914
0,9;"Premium";4914
0,9;"Good";4914
0,9;"Premium";4914
1,17;"Good";4914
1,22;"Ideal";4914
1,17;"Premium";4914
1,17;"Premium";4914
1,2;"Fair";4915
1,14;"Very Good";4915
1,15;"Very Good";4915
0,97;"Premium";4915
1,1;"Premium";4916
1,1;"Premium";4916
1,01;"Premium";4916
1,01;"Very Good";4916
1,01;"Ideal";4916
1,01;"Ideal";4916
1,01;"Very Good";4916
1,24;"Premium";4916
1,14;"Ideal";4916
0,59;"Ideal";4916
1;"Good";4916
1;"Good";4916
1,2;"Fair";4916
1,1;"Premium";4916
1,24;"Ideal";4916
1,33;"Fair";4916
1,18;"Premium";4916
1,1;"Ideal";4916
0,91;"Very Good";4917
1,02;"Ideal";4918
1,07;"Ideal";4918
1,23;"Premium";4918
0,9;"Ideal";4919
0,9;"Very Good";4919
1;"Very Good";4919
0,91;"Ideal";4919
1,22;"Premium";4919
1,09;"Good";4920
1,06;"Premium";4920
0,9;"Very Good";4921
0,9;"Ideal";4921
1,01;"Premium";4921
0,33;"Premium";594
0,33;"Ideal";594
0,31;"Ideal";595
0,25;"Ideal";595
0,25;"Ideal";595
0,25;"Ideal";595
0,31;"Ideal";595
0,31;"Ideal";595
0,37;"Good";595
0,32;"Very Good";596
0,28;"Very Good";596
0,28;"Very Good";596
0,28;"Very Good";596
0,32;"Very Good";596
0,28;"Very Good";596
0,31;"Ideal";596
0,31;"Ideal";596
0,4;"Ideal";596
0,4;"Ideal";596
0,35;"Ideal";596
0,34;"Ideal";596
0,28;"Good";596
0,35;"Good";596
0,38;"Premium";596
0,34;"Good";596
0,34;"Premium";596
0,34;"Very Good";596
0,34;"Ideal";596
0,34;"Ideal";596
0,34;"Ideal";596
1,01;"Ideal";4921
1,01;"Premium";4921
0,91;"Very Good";4922
1,13;"Very Good";4922
0,91;"Very Good";4922
0,91;"Ideal";4922
0,91;"Ideal";4922
0,9;"Very Good";4924
0,9;"Ideal";4924
1,02;"Ideal";4924
0,93;"Very Good";4925
0,9;"Very Good";4925
1,15;"Ideal";4925
1;"Fair";4925
0,81;"Ideal";4926
1,21;"Fair";4926
0,72;"Ideal";4927
1,2;"Ideal";4927
1,15;"Ideal";4927
1;"Good";4928
1,01;"Good";4928
1;"Ideal";4928
1,03;"Ideal";4928
1,03;"Ideal";4928
1;"Fair";4928
1,1;"Premium";4928
1;"Premium";4928
1,21;"Very Good";4929
1;"Premium";4930
1,27;"Ideal";4931
0,82;"Ideal";4931
0,9;"Ideal";4931
1,19;"Good";4931
1,02;"Very Good";4932
1,02;"Very Good";4932
1,13;"Ideal";4932
1,05;"Ideal";4932
1,03;"Premium";4932
1,03;"Very Good";4932
1,03;"Premium";4932
1,08;"Very Good";4933
1,21;"Premium";4933
1,14;"Very Good";4935
1,02;"Fair";4935
1;"Good";4936
1,02;"Good";4936
1,13;"Premium";4936
1,13;"Ideal";4936
1,27;"Ideal";4936
1,05;"Good";4937
1,05;"Ideal";4937
0,71;"Ideal";4937
1,24;"Ideal";4937
1,29;"Very Good";4937
1,1;"Very Good";4938
1;"Ideal";4939
1;"Ideal";4939
0,9;"Very Good";4939
1,5;"Fair";4939
1,5;"Fair";4939
1,01;"Premium";4939
1,26;"Ideal";4939
0,91;"Ideal";4939
1;"Premium";4939
1;"Premium";4939
1;"Premium";4939
1,4;"Premium";4939
1,15;"Premium";4939
1;"Very Good";4939
1;"Premium";4939
1;"Good";4939
1,05;"Premium";4939
1,15;"Very Good";4939
1,13;"Ideal";4940
0,9;"Ideal";4940
1,04;"Ideal";4941
1,03;"Premium";4942
1,11;"Premium";4942
1,11;"Ideal";4942
1,07;"Premium";4943
1,07;"Premium";4943
1,01;"Ideal";4943
1,01;"Premium";4943
0,97;"Ideal";4943
0,91;"Premium";4944
1,21;"Very Good";4944
0,9;"Very Good";4946
1,02;"Ideal";4946
1,21;"Premium";4946
1,02;"Good";4948
1,02;"Good";4948
1,02;"Very Good";4948
1,04;"Very Good";4948
1,04;"Premium";4948
1,14;"Premium";4948
1,07;"Premium";4949
1,07;"Very Good";4949
1,07;"Premium";4949
1,07;"Premium";4949
1,01;"Premium";4949
1,25;"Very Good";4950
1;"Premium";4950
0,98;"Ideal";4950
0,7;"Ideal";4951
0,7;"Ideal";4951
1,12;"Very Good";4953
1;"Very Good";4953
1,26;"Good";4953
1,14;"Ideal";4953
1;"Premium";4953
1,08;"Premium";4953
1,34;"Premium";4953
1,07;"Ideal";4954
1,12;"Ideal";4955
1,07;"Ideal";4955
1,01;"Premium";4955
1;"Ideal";4956
1;"Ideal";4956
1,18;"Premium";4956
1,18;"Premium";4956
1,18;"Premium";4956
1,18;"Premium";4956
1;"Ideal";4956
1;"Ideal";4956
1;"Ideal";4956
1;"Premium";4956
1,14;"Very Good";4957
1,02;"Premium";4958
1,07;"Ideal";4958
0,95;"Ideal";4958
1,16;"Premium";4958
1,02;"Premium";4958
1,09;"Very Good";4959
1,13;"Very Good";4959
1,13;"Ideal";4959
1,01;"Very Good";4959
1,01;"Premium";4959
1,01;"Premium";4959
1,01;"Good";4959
1,15;"Premium";4959
1,15;"Premium";4959
1,23;"Ideal";4959
1,15;"Ideal";4959
1,11;"Premium";4960
1,23;"Very Good";4960
0,9;"Very Good";4961
0,9;"Very Good";4961
0,93;"Premium";4961
0,93;"Premium";4961
1;"Very Good";4961
1;"Good";4961
1,1;"Ideal";4962
0,9;"Very Good";4963
1,2;"Very Good";4963
1,11;"Good";4963
1,03;"Very Good";4963
0,83;"Ideal";4963
1,02;"Good";4964
1,02;"Very Good";4964
1,02;"Very Good";4964
1,02;"Very Good";4964
1,03;"Very Good";4964
0,9;"Ideal";4964
1,13;"Premium";4964
1,08;"Ideal";4964
1,32;"Very Good";4965
1,09;"Ideal";4965
1,01;"Premium";4965
1,01;"Premium";4965
1,55;"Good";4965
1,01;"Ideal";4965
1,26;"Fair";4966
1,1;"Premium";4967
1,1;"Premium";4967
1,1;"Good";4967
1,28;"Very Good";4967
1,05;"Good";4967
1,28;"Ideal";4967
1,02;"Ideal";4968
1,21;"Ideal";4968
1,21;"Premium";4968
1,21;"Ideal";4968
1,01;"Ideal";4969
1,01;"Very Good";4969
1,01;"Very Good";4969
1,01;"Premium";4969
1,22;"Very Good";4969
1,11;"Ideal";4969
1,11;"Ideal";4969
0,91;"Premium";4969
1,16;"Premium";4969
0,91;"Premium";4969
0,91;"Premium";4969
